country,is_eu,year,month,ai_job_count,population,pop_year_used,total_job_count
GE,0,2025,3,26,3699557,2024,
GE,0,2025,4,19,3699557,2024,
GE,0,2025,5,12,3699557,2024,
GE,0,2025,6,17,3699557,2024,
GE,0,2025,7,15,3699557,2024,
GE,0,2025,8,16,3699557,2024,
GE,0,2025,9,14,3699557,2024,
GE,0,2025,10,38,3699557,2024,
GE,0,2025,11,12,3699557,2024,
GE,0,2025,12,15,3699557,2024,
GE,0,2026,1,1,3699557,2024,
GE,0,2026,2,0,3699557,2024,
GE,0,2026,3,0,3699557,2024,
GE,0,2026,4,0,3699557,2024,
GE,0,2026,5,0,3699557,2024,
GE,0,2026,6,0,3699557,2024,
GE,0,2026,7,0,3699557,2024,
GE,0,2026,8,0,3699557,2024,
GE,0,2026,9,0,3699557,2024,
GE,0,2026,10,0,3699557,2024,
GE,0,2026,11,0,3699557,2024,
GE,0,2026,12,0,3699557,2024,
HR,1,2018,1,0,3988775,2018,95.0
HR,1,2018,2,1,3988775,2018,89.0
HR,1,2018,3,0,3988775,2018,143.0
HR,1,2018,4,1,3988775,2018,140.0
HR,1,2018,5,5,3988775,2018,313.0
HR,1,2018,6,2,3988775,2018,207.0
HR,1,2018,7,3,3988775,2018,204.0
HR,1,2018,8,2,3988775,2018,304.0
HR,1,2018,9,7,3988775,2018,1104.0
HR,1,2018,10,18,3988775,2018,2443.0
HR,1,2018,11,10,3988775,2018,1811.0
HR,1,2018,12,6,3988775,2018,1779.0
HR,1,2019,1,6,3949390,2019,6888.0
HR,1,2019,2,6,3949390,2019,4449.0
HR,1,2019,3,8,3949390,2019,6248.0
HR,1,2019,4,4,3949390,2019,5551.0
HR,1,2019,5,9,3949390,2019,5832.0
HR,1,2019,6,5,3949390,2019,2404.0
HR,1,2019,7,9,3949390,2019,5056.0
HR,1,2019,8,14,3949390,2019,4102.0
HR,1,2019,9,11,3949390,2019,4934.0
HR,1,2019,10,9,3949390,2019,7961.0
HR,1,2019,11,10,3949390,2019,5439.0
HR,1,2019,12,7,3949390,2019,2679.0
HR,1,2020,1,12,3914206,2020,9285.0
HR,1,2020,2,8,3914206,2020,8776.0
HR,1,2020,3,4,3914206,2020,5496.0
HR,1,2020,4,8,3914206,2020,2260.0
HR,1,2020,5,5,3914206,2020,7548.0
HR,1,2020,6,12,3914206,2020,8020.0
HR,1,2020,7,47,3914206,2020,16586.0
HR,1,2020,8,9,3914206,2020,12252.0
HR,1,2020,9,33,3914206,2020,11000.0
HR,1,2020,10,32,3914206,2020,15228.0
HR,1,2020,11,29,3914206,2020,11719.0
HR,1,2020,12,20,3914206,2020,9060.0
HR,1,2021,1,19,3878981,2021,15033.0
HR,1,2021,2,22,3878981,2021,19784.0
HR,1,2021,3,27,3878981,2021,18080.0
HR,1,2021,4,33,3878981,2021,22829.0
HR,1,2021,5,49,3878981,2021,17040.0
HR,1,2021,6,27,3878981,2021,12083.0
HR,1,2021,7,19,3878981,2021,11853.0
HR,1,2021,8,37,3878981,2021,10993.0
HR,1,2021,9,30,3878981,2021,12873.0
HR,1,2021,10,24,3878981,2021,15598.0
HR,1,2021,11,25,3878981,2021,9084.0
HR,1,2021,12,63,3878981,2021,21166.0
HR,1,2022,1,36,3855641,2022,33517.0
HR,1,2022,2,49,3855641,2022,36386.0
HR,1,2022,3,61,3855641,2022,43009.0
HR,1,2022,4,85,3855641,2022,37168.0
HR,1,2022,5,63,3855641,2022,28895.0
HR,1,2022,6,53,3855641,2022,24564.0
HR,1,2022,7,51,3855641,2022,28876.0
HR,1,2022,8,48,3855641,2022,24002.0
HR,1,2022,9,57,3855641,2022,22799.0
HR,1,2022,10,47,3855641,2022,19342.0
HR,1,2022,11,49,3855641,2022,17015.0
HR,1,2022,12,50,3855641,2022,14363.0
HR,1,2023,1,95,3859686,2023,26061.0
HR,1,2023,2,44,3859686,2023,32612.0
HR,1,2023,3,58,3859686,2023,26041.0
HR,1,2023,4,47,3859686,2023,19040.0
HR,1,2023,5,53,3859686,2023,16697.0
HR,1,2023,6,51,3859686,2023,23558.0
HR,1,2023,7,45,3859686,2023,19242.0
HR,1,2023,8,41,3859686,2023,21696.0
HR,1,2023,9,39,3859686,2023,24652.0
HR,1,2023,10,55,3859686,2023,20061.0
HR,1,2023,11,57,3859686,2023,28469.0
HR,1,2023,12,64,3859686,2023,22694.0
HR,1,2024,1,77,3866200,2024,39981.0
HR,1,2024,2,53,3866200,2024,32727.0
HR,1,2024,3,52,3866200,2024,24976.0
HR,1,2024,4,58,3866200,2024,24679.0
HR,1,2024,5,84,3866200,2024,24019.0
HR,1,2024,6,36,3866200,2024,19600.0
HR,1,2024,7,53,3866200,2024,17362.0
HR,1,2024,8,55,3866200,2024,14658.0
HR,1,2024,9,38,3866200,2024,26293.0
HR,1,2024,10,77,3866200,2024,21494.0
HR,1,2024,11,83,3866200,2024,18135.0
HR,1,2024,12,97,3866200,2024,18868.0
HR,1,2025,1,265,3866200,2024,38319.0
HR,1,2025,2,77,3866200,2024,21591.0
HR,1,2025,3,87,3866200,2024,21209.0
HR,1,2025,4,143,3866200,2024,23585.0
HR,1,2025,5,122,3866200,2024,23885.0
HR,1,2025,6,78,3866200,2024,17823.0
HR,1,2025,7,108,3866200,2024,15630.0
HR,1,2025,8,61,3866200,2024,10706.0
HR,1,2025,9,98,3866200,2024,17553.0
HR,1,2025,10,95,3866200,2024,15255.0
HR,1,2025,11,149,3866200,2024,11005.0
HR,1,2025,12,24,3866200,2024,7954.0
HR,1,2026,1,2,3866200,2024,114.0
HR,1,2026,2,0,3866200,2024,0.0
HR,1,2026,3,0,3866200,2024,0.0
HR,1,2026,4,0,3866200,2024,0.0
HR,1,2026,5,0,3866200,2024,0.0
HR,1,2026,6,0,3866200,2024,0.0
HR,1,2026,7,0,3866200,2024,0.0
HR,1,2026,8,0,3866200,2024,0.0
HR,1,2026,9,0,3866200,2024,0.0
HR,1,2026,10,0,3866200,2024,0.0
HR,1,2026,11,0,3866200,2024,0.0
HR,1,2026,12,0,3866200,2024,0.0
HU,1,2018,1,0,9706964,2018,709.0
HU,1,2018,2,3,9706964,2018,788.0
HU,1,2018,3,16,9706964,2018,5543.0
HU,1,2018,4,7,9706964,2018,3425.0
HU,1,2018,5,9,9706964,2018,4028.0
HU,1,2018,6,3,9706964,2018,1763.0
HU,1,2018,7,7,9706964,2018,1939.0
HU,1,2018,8,1,9706964,2018,1361.0
HU,1,2018,9,13,9706964,2018,2335.0
HU,1,2018,10,18,9706964,2018,3034.0
HU,1,2018,11,32,9706964,2018,5265.0
HU,1,2018,12,19,9706964,2018,4949.0
HU,1,2019,1,32,9694824,2019,24806.0
HU,1,2019,2,25,9694824,2019,10402.0
HU,1,2019,3,15,9694824,2019,3586.0
HU,1,2019,4,13,9694824,2019,5028.0
HU,1,2019,5,30,9694824,2019,7203.0
HU,1,2019,6,19,9694824,2019,4905.0
HU,1,2019,7,17,9694824,2019,6088.0
HU,1,2019,8,305,9694824,2019,16766.0
HU,1,2019,9,154,9694824,2019,12035.0
HU,1,2019,10,144,9694824,2019,12012.0
HU,1,2019,11,18,9694824,2019,5942.0
HU,1,2019,12,32,9694824,2019,10139.0
HU,1,2020,1,58,9670419,2020,19507.0
HU,1,2020,2,25,9670419,2020,12823.0
HU,1,2020,3,24,9670419,2020,11535.0
HU,1,2020,4,30,9670419,2020,9086.0
HU,1,2020,5,18,9670419,2020,11411.0
HU,1,2020,6,21,9670419,2020,16582.0
HU,1,2020,7,31,9670419,2020,14675.0
HU,1,2020,8,29,9670419,2020,11383.0
HU,1,2020,9,29,9670419,2020,10701.0
HU,1,2020,10,33,9670419,2020,11298.0
HU,1,2020,11,37,9670419,2020,10691.0
HU,1,2020,12,85,9670419,2020,21251.0
HU,1,2021,1,128,9630932,2021,34030.0
HU,1,2021,2,90,9630932,2021,15237.0
HU,1,2021,3,198,9630932,2021,31843.0
HU,1,2021,4,133,9630932,2021,21640.0
HU,1,2021,5,443,9630932,2021,54080.0
HU,1,2021,6,165,9630932,2021,19565.0
HU,1,2021,7,171,9630932,2021,44106.0
HU,1,2021,8,140,9630932,2021,25563.0
HU,1,2021,9,134,9630932,2021,43349.0
HU,1,2021,10,206,9630932,2021,38290.0
HU,1,2021,11,94,9630932,2021,22905.0
HU,1,2021,12,123,9630932,2021,28483.0
HU,1,2022,1,185,9605074,2022,42846.0
HU,1,2022,2,243,9605074,2022,35304.0
HU,1,2022,3,282,9605074,2022,47577.0
HU,1,2022,4,362,9605074,2022,36937.0
HU,1,2022,5,300,9605074,2022,40415.0
HU,1,2022,6,383,9605074,2022,54186.0
HU,1,2022,7,367,9605074,2022,45304.0
HU,1,2022,8,331,9605074,2022,35516.0
HU,1,2022,9,306,9605074,2022,39593.0
HU,1,2022,10,363,9605074,2022,38102.0
HU,1,2022,11,273,9605074,2022,24256.0
HU,1,2022,12,199,9605074,2022,18175.0
HU,1,2023,1,366,9592186,2023,30987.0
HU,1,2023,2,208,9592186,2023,28890.0
HU,1,2023,3,224,9592186,2023,30115.0
HU,1,2023,4,216,9592186,2023,28817.0
HU,1,2023,5,332,9592186,2023,34072.0
HU,1,2023,6,701,9592186,2023,45744.0
HU,1,2023,7,403,9592186,2023,48228.0
HU,1,2023,8,765,9592186,2023,54730.0
HU,1,2023,9,561,9592186,2023,65509.0
HU,1,2023,10,613,9592186,2023,67908.0
HU,1,2023,11,597,9592186,2023,65143.0
HU,1,2023,12,547,9592186,2023,61118.0
HU,1,2024,1,793,9562065,2024,60486.0
HU,1,2024,2,508,9562065,2024,36642.0
HU,1,2024,3,623,9562065,2024,34675.0
HU,1,2024,4,690,9562065,2024,46175.0
HU,1,2024,5,527,9562065,2024,39348.0
HU,1,2024,6,466,9562065,2024,37134.0
HU,1,2024,7,466,9562065,2024,35816.0
HU,1,2024,8,253,9562065,2024,30029.0
HU,1,2024,9,449,9562065,2024,30853.0
HU,1,2024,10,557,9562065,2024,40698.0
HU,1,2024,11,294,9562065,2024,23845.0
HU,1,2024,12,265,9562065,2024,23770.0
HU,1,2025,1,464,9562065,2024,45093.0
HU,1,2025,2,373,9562065,2024,31430.0
HU,1,2025,3,528,9562065,2024,28702.0
HU,1,2025,4,484,9562065,2024,24358.0
HU,1,2025,5,449,9562065,2024,33289.0
HU,1,2025,6,510,9562065,2024,28828.0
HU,1,2025,7,363,9562065,2024,28831.0
HU,1,2025,8,328,9562065,2024,15907.0
HU,1,2025,9,544,9562065,2024,28352.0
HU,1,2025,10,584,9562065,2024,25219.0
HU,1,2025,11,636,9562065,2024,23011.0
HU,1,2025,12,126,9562065,2024,17995.0
HU,1,2026,1,4,9562065,2024,173.0
HU,1,2026,2,0,9562065,2024,0.0
HU,1,2026,3,0,9562065,2024,0.0
HU,1,2026,4,0,9562065,2024,0.0
HU,1,2026,5,0,9562065,2024,0.0
HU,1,2026,6,0,9562065,2024,0.0
HU,1,2026,7,0,9562065,2024,0.0
HU,1,2026,8,0,9562065,2024,0.0
HU,1,2026,9,0,9562065,2024,0.0
HU,1,2026,10,0,9562065,2024,0.0
HU,1,2026,11,0,9562065,2024,0.0
HU,1,2026,12,0,9562065,2024,0.0
IE,1,2018,1,8,4898022,2018,809.0
IE,1,2018,2,75,4898022,2018,4243.0
IE,1,2018,3,217,4898022,2018,17397.0
IE,1,2018,4,195,4898022,2018,18772.0
IE,1,2018,5,338,4898022,2018,27419.0
IE,1,2018,6,199,4898022,2018,16798.0
IE,1,2018,7,443,4898022,2018,29905.0
IE,1,2018,8,278,4898022,2018,20892.0
IE,1,2018,9,321,4898022,2018,21329.0
IE,1,2018,10,314,4898022,2018,22120.0
IE,1,2018,11,592,4898022,2018,37879.0
IE,1,2018,12,261,4898022,2018,19858.0
IE,1,2019,1,352,4976456,2019,33560.0
IE,1,2019,2,312,4976456,2019,23472.0
IE,1,2019,3,469,4976456,2019,26771.0
IE,1,2019,4,693,4976456,2019,35446.0
IE,1,2019,5,616,4976456,2019,33030.0
IE,1,2019,6,664,4976456,2019,32032.0
IE,1,2019,7,626,4976456,2019,32232.0
IE,1,2019,8,393,4976456,2019,22925.0
IE,1,2019,9,318,4976456,2019,22329.0
IE,1,2019,10,288,4976456,2019,22357.0
IE,1,2019,11,294,4976456,2019,22333.0
IE,1,2019,12,317,4976456,2019,21808.0
IE,1,2020,1,623,5039747,2020,48360.0
IE,1,2020,2,626,5039747,2020,41312.0
IE,1,2020,3,530,5039747,2020,32814.0
IE,1,2020,4,677,5039747,2020,30293.0
IE,1,2020,5,755,5039747,2020,44874.0
IE,1,2020,6,738,5039747,2020,46299.0
IE,1,2020,7,861,5039747,2020,68645.0
IE,1,2020,8,729,5039747,2020,54210.0
IE,1,2020,9,1335,5039747,2020,76798.0
IE,1,2020,10,1046,5039747,2020,70420.0
IE,1,2020,11,1191,5039747,2020,65260.0
IE,1,2020,12,1789,5039747,2020,52135.0
IE,1,2021,1,1539,5110585,2021,62858.0
IE,1,2021,2,1222,5110585,2021,45027.0
IE,1,2021,3,1403,5110585,2021,60137.0
IE,1,2021,4,1434,5110585,2021,55400.0
IE,1,2021,5,2575,5110585,2021,64001.0
IE,1,2021,6,920,5110585,2021,44768.0
IE,1,2021,7,983,5110585,2021,49282.0
IE,1,2021,8,944,5110585,2021,42662.0
IE,1,2021,9,1031,5110585,2021,46979.0
IE,1,2021,10,1001,5110585,2021,45694.0
IE,1,2021,11,829,5110585,2021,38292.0
IE,1,2021,12,1060,5110585,2021,48073.0
IE,1,2022,1,974,5212836,2022,63134.0
IE,1,2022,2,1415,5212836,2022,67441.0
IE,1,2022,3,1657,5212836,2022,86171.0
IE,1,2022,4,1395,5212836,2022,72395.0
IE,1,2022,5,1548,5212836,2022,75563.0
IE,1,2022,6,1485,5212836,2022,73101.0
IE,1,2022,7,2135,5212836,2022,83533.0
IE,1,2022,8,1857,5212836,2022,93770.0
IE,1,2022,9,1633,5212836,2022,72374.0
IE,1,2022,10,1315,5212836,2022,60338.0
IE,1,2022,11,1341,5212836,2022,66213.0
IE,1,2022,12,1448,5212836,2022,68292.0
IE,1,2023,1,1547,5311538,2023,87132.0
IE,1,2023,2,1642,5311538,2023,78338.0
IE,1,2023,3,1659,5311538,2023,81408.0
IE,1,2023,4,1250,5311538,2023,64175.0
IE,1,2023,5,1427,5311538,2023,77856.0
IE,1,2023,6,1220,5311538,2023,68452.0
IE,1,2023,7,1092,5311538,2023,57910.0
IE,1,2023,8,923,5311538,2023,47407.0
IE,1,2023,9,941,5311538,2023,44670.0
IE,1,2023,10,979,5311538,2023,47570.0
IE,1,2023,11,927,5311538,2023,41282.0
IE,1,2023,12,935,5311538,2023,28908.0
IE,1,2024,1,1224,5395790,2024,67970.0
IE,1,2024,2,1145,5395790,2024,57164.0
IE,1,2024,3,1876,5395790,2024,84654.0
IE,1,2024,4,1468,5395790,2024,77738.0
IE,1,2024,5,1330,5395790,2024,59261.0
IE,1,2024,6,1462,5395790,2024,51910.0
IE,1,2024,7,1700,5395790,2024,61142.0
IE,1,2024,8,1700,5395790,2024,62537.0
IE,1,2024,9,2221,5395790,2024,69519.0
IE,1,2024,10,2071,5395790,2024,66279.0
IE,1,2024,11,2067,5395790,2024,61770.0
IE,1,2024,12,1695,5395790,2024,51194.0
IE,1,2025,1,2512,5395790,2024,102307.0
IE,1,2025,2,1680,5395790,2024,67858.0
IE,1,2025,3,1782,5395790,2024,65007.0
IE,1,2025,4,1782,5395790,2024,60857.0
IE,1,2025,5,1768,5395790,2024,59461.0
IE,1,2025,6,1537,5395790,2024,51152.0
IE,1,2025,7,1668,5395790,2024,49717.0
IE,1,2025,8,1657,5395790,2024,45157.0
IE,1,2025,9,2029,5395790,2024,56152.0
IE,1,2025,10,1790,5395790,2024,55804.0
IE,1,2025,11,1448,5395790,2024,49238.0
IE,1,2025,12,374,5395790,2024,41890.0
IE,1,2026,1,12,5395790,2024,1049.0
IE,1,2026,2,0,5395790,2024,0.0
IE,1,2026,3,0,5395790,2024,0.0
IE,1,2026,4,0,5395790,2024,0.0
IE,1,2026,5,0,5395790,2024,0.0
IE,1,2026,6,0,5395790,2024,0.0
IE,1,2026,7,0,5395790,2024,0.0
IE,1,2026,8,0,5395790,2024,0.0
IE,1,2026,9,0,5395790,2024,0.0
IE,1,2026,10,0,5395790,2024,0.0
IE,1,2026,11,0,5395790,2024,0.0
IE,1,2026,12,0,5395790,2024,0.0
IS,0,2018,1,0,352721,2018,
IS,0,2018,2,0,352721,2018,
IS,0,2018,3,0,352721,2018,
IS,0,2018,4,0,352721,2018,
IS,0,2018,5,0,352721,2018,
IS,0,2018,6,0,352721,2018,
IS,0,2018,7,0,352721,2018,
IS,0,2018,8,0,352721,2018,
IS,0,2018,9,0,352721,2018,
IS,0,2018,10,0,352721,2018,
IS,0,2018,11,0,352721,2018,
IS,0,2018,12,0,352721,2018,
IS,0,2019,1,0,360563,2019,
IS,0,2019,2,0,360563,2019,
IS,0,2019,3,0,360563,2019,
IS,0,2019,4,0,360563,2019,
IS,0,2019,5,0,360563,2019,
IS,0,2019,6,0,360563,2019,
IS,0,2019,7,0,360563,2019,
IS,0,2019,8,0,360563,2019,
IS,0,2019,9,0,360563,2019,
IS,0,2019,10,0,360563,2019,
IS,0,2019,11,0,360563,2019,
IS,0,2019,12,0,360563,2019,
IS,0,2020,1,0,366463,2020,
IS,0,2020,2,0,366463,2020,
IS,0,2020,3,0,366463,2020,
IS,0,2020,4,0,366463,2020,
IS,0,2020,5,0,366463,2020,
IS,0,2020,6,0,366463,2020,
IS,0,2020,7,0,366463,2020,
IS,0,2020,8,0,366463,2020,
IS,0,2020,9,1,366463,2020,
IS,0,2020,10,0,366463,2020,
IS,0,2020,11,0,366463,2020,
IS,0,2020,12,0,366463,2020,
IS,0,2021,1,0,372520,2021,
IS,0,2021,2,0,372520,2021,
IS,0,2021,3,0,372520,2021,
IS,0,2021,4,0,372520,2021,
IS,0,2021,5,0,372520,2021,
IS,0,2021,6,0,372520,2021,
IS,0,2021,7,0,372520,2021,
IS,0,2021,8,0,372520,2021,
IS,0,2021,9,0,372520,2021,
IS,0,2021,10,0,372520,2021,
IS,0,2021,11,0,372520,2021,
IS,0,2021,12,0,372520,2021,
IS,0,2022,1,0,382003,2022,
IS,0,2022,2,0,382003,2022,
IS,0,2022,3,14,382003,2022,
IS,0,2022,4,3,382003,2022,
IS,0,2022,5,12,382003,2022,
IS,0,2022,6,21,382003,2022,
IS,0,2022,7,17,382003,2022,
IS,0,2022,8,5,382003,2022,
IS,0,2022,9,4,382003,2022,
IS,0,2022,10,9,382003,2022,
IS,0,2022,11,9,382003,2022,
IS,0,2022,12,13,382003,2022,
IS,0,2023,1,22,385663,2023,
IS,0,2023,2,6,385663,2023,
IS,0,2023,3,1,385663,2023,
IS,0,2023,4,1,385663,2023,
IS,0,2023,5,0,385663,2023,
IS,0,2023,6,12,385663,2023,
IS,0,2023,7,0,385663,2023,
IS,0,2023,8,0,385663,2023,
IS,0,2023,9,1,385663,2023,
IS,0,2023,10,0,385663,2023,
IS,0,2023,11,1,385663,2023,
IS,0,2023,12,1,385663,2023,
IS,0,2024,1,1,386506,2024,
IS,0,2024,2,2,386506,2024,
IS,0,2024,3,11,386506,2024,
IS,0,2024,4,3,386506,2024,
IS,0,2024,5,0,386506,2024,
IS,0,2024,6,2,386506,2024,
IS,0,2024,7,3,386506,2024,
IS,0,2024,8,4,386506,2024,
IS,0,2024,9,1,386506,2024,
IS,0,2024,10,0,386506,2024,
IS,0,2024,11,0,386506,2024,
IS,0,2024,12,3,386506,2024,
IS,0,2025,1,6,386506,2024,
IS,0,2025,2,3,386506,2024,
IS,0,2025,3,1,386506,2024,
IS,0,2025,4,4,386506,2024,
IS,0,2025,5,0,386506,2024,
IS,0,2025,6,0,386506,2024,
IS,0,2025,7,1,386506,2024,
IS,0,2025,8,7,386506,2024,
IS,0,2025,9,4,386506,2024,
IS,0,2025,10,2,386506,2024,
IS,0,2025,11,8,386506,2024,
IS,0,2025,12,0,386506,2024,
IS,0,2026,1,0,386506,2024,
IS,0,2026,2,0,386506,2024,
IS,0,2026,3,0,386506,2024,
IS,0,2026,4,0,386506,2024,
IS,0,2026,5,0,386506,2024,
IS,0,2026,6,0,386506,2024,
IS,0,2026,7,0,386506,2024,
IS,0,2026,8,0,386506,2024,
IS,0,2026,9,0,386506,2024,
IS,0,2026,10,0,386506,2024,
IS,0,2026,11,0,386506,2024,
IS,0,2026,12,0,386506,2024,
IT,1,2018,1,108,60148658,2018,65880.0
IT,1,2018,2,66,60148658,2018,53487.0
IT,1,2018,3,163,60148658,2018,123436.0
IT,1,2018,4,144,60148658,2018,54095.0
IT,1,2018,5,247,60148658,2018,86599.0
IT,1,2018,6,121,60148658,2018,58028.0
IT,1,2018,7,158,60148658,2018,61463.0
IT,1,2018,8,65,60148658,2018,32982.0
IT,1,2018,9,193,60148658,2018,66189.0
IT,1,2018,10,244,60148658,2018,74151.0
IT,1,2018,11,435,60148658,2018,99039.0
IT,1,2018,12,419,60148658,2018,83697.0
IT,1,2019,1,310,59729081,2019,105317.0
IT,1,2019,2,559,59729081,2019,136463.0
IT,1,2019,3,451,59729081,2019,130348.0
IT,1,2019,4,326,59729081,2019,82011.0
IT,1,2019,5,644,59729081,2019,112368.0
IT,1,2019,6,699,59729081,2019,92906.0
IT,1,2019,7,745,59729081,2019,119439.0
IT,1,2019,8,692,59729081,2019,89521.0
IT,1,2019,9,597,59729081,2019,102918.0
IT,1,2019,10,529,59729081,2019,105100.0
IT,1,2019,11,505,59729081,2019,86688.0
IT,1,2019,12,718,59729081,2019,96341.0
IT,1,2020,1,888,59438851,2020,163261.0
IT,1,2020,2,705,59438851,2020,144860.0
IT,1,2020,3,861,59438851,2020,110465.0
IT,1,2020,4,637,59438851,2020,73064.0
IT,1,2020,5,712,59438851,2020,113496.0
IT,1,2020,6,663,59438851,2020,123508.0
IT,1,2020,7,720,59438851,2020,146517.0
IT,1,2020,8,324,59438851,2020,87816.0
IT,1,2020,9,731,59438851,2020,135509.0
IT,1,2020,10,777,59438851,2020,138657.0
IT,1,2020,11,845,59438851,2020,132102.0
IT,1,2020,12,603,59438851,2020,115967.0
IT,1,2021,1,1238,59133173,2021,182206.0
IT,1,2021,2,1044,59133173,2021,151116.0
IT,1,2021,3,1250,59133173,2021,180920.0
IT,1,2021,4,1077,59133173,2021,169678.0
IT,1,2021,5,1394,59133173,2021,234049.0
IT,1,2021,6,789,59133173,2021,163293.0
IT,1,2021,7,704,59133173,2021,136676.0
IT,1,2021,8,447,59133173,2021,97262.0
IT,1,2021,9,1013,59133173,2021,163352.0
IT,1,2021,10,832,59133173,2021,148990.0
IT,1,2021,11,602,59133173,2021,115023.0
IT,1,2021,12,972,59133173,2021,177084.0
IT,1,2022,1,1221,59013667,2022,216034.0
IT,1,2022,2,1975,59013667,2022,246341.0
IT,1,2022,3,2093,59013667,2022,271958.0
IT,1,2022,4,1458,59013667,2022,203398.0
IT,1,2022,5,2130,59013667,2022,260014.0
IT,1,2022,6,1613,59013667,2022,228881.0
IT,1,2022,7,2385,59013667,2022,285182.0
IT,1,2022,8,1973,59013667,2022,223923.0
IT,1,2022,9,1157,59013667,2022,211915.0
IT,1,2022,10,1368,59013667,2022,196201.0
IT,1,2022,11,1858,59013667,2022,239203.0
IT,1,2022,12,1394,59013667,2022,215017.0
IT,1,2023,1,1434,58984216,2023,333201.0
IT,1,2023,2,1802,58984216,2023,341809.0
IT,1,2023,3,1261,58984216,2023,399317.0
IT,1,2023,4,1535,58984216,2023,370556.0
IT,1,2023,5,2099,58984216,2023,426820.0
IT,1,2023,6,2007,58984216,2023,426297.0
IT,1,2023,7,1451,58984216,2023,275209.0
IT,1,2023,8,751,58984216,2023,188016.0
IT,1,2023,9,843,58984216,2023,261848.0
IT,1,2023,10,2035,58984216,2023,351418.0
IT,1,2023,11,1635,58984216,2023,323515.0
IT,1,2023,12,1270,58984216,2023,244211.0
IT,1,2024,1,1839,58952704,2024,476086.0
IT,1,2024,2,1415,58952704,2024,336545.0
IT,1,2024,3,1369,58952704,2024,355976.0
IT,1,2024,4,1433,58952704,2024,350552.0
IT,1,2024,5,1501,58952704,2024,283366.0
IT,1,2024,6,1368,58952704,2024,240527.0
IT,1,2024,7,1180,58952704,2024,229807.0
IT,1,2024,8,1052,58952704,2024,161863.0
IT,1,2024,9,1189,58952704,2024,220797.0
IT,1,2024,10,1298,58952704,2024,209856.0
IT,1,2024,11,1246,58952704,2024,213274.0
IT,1,2024,12,2282,58952704,2024,243866.0
IT,1,2025,1,2228,58952704,2024,373496.0
IT,1,2025,2,1976,58952704,2024,304933.0
IT,1,2025,3,1374,58952704,2024,232635.0
IT,1,2025,4,1672,58952704,2024,239290.0
IT,1,2025,5,1533,58952704,2024,233993.0
IT,1,2025,6,1463,58952704,2024,198026.0
IT,1,2025,7,1960,58952704,2024,229443.0
IT,1,2025,8,4160,58952704,2024,247788.0
IT,1,2025,9,7601,58952704,2024,423052.0
IT,1,2025,10,4732,58952704,2024,313083.0
IT,1,2025,11,5626,58952704,2024,269032.0
IT,1,2025,12,1683,58952704,2024,262576.0
IT,1,2026,1,10,58952704,2024,2950.0
IT,1,2026,2,0,58952704,2024,0.0
IT,1,2026,3,0,58952704,2024,0.0
IT,1,2026,4,0,58952704,2024,0.0
IT,1,2026,5,0,58952704,2024,0.0
IT,1,2026,6,0,58952704,2024,0.0
IT,1,2026,7,0,58952704,2024,0.0
IT,1,2026,8,0,58952704,2024,0.0
IT,1,2026,9,0,58952704,2024,0.0
IT,1,2026,10,0,58952704,2024,0.0
IT,1,2026,11,0,58952704,2024,0.0
IT,1,2026,12,0,58952704,2024,0.0
KE,0,2018,1,0,50207107,2018,
KE,0,2018,2,0,50207107,2018,
KE,0,2018,3,0,50207107,2018,
KE,0,2018,4,0,50207107,2018,
KE,0,2018,5,0,50207107,2018,
KE,0,2018,6,0,50207107,2018,
KE,0,2018,7,0,50207107,2018,
KE,0,2018,8,2,50207107,2018,
KE,0,2018,9,0,50207107,2018,
KE,0,2018,10,0,50207107,2018,
KE,0,2018,11,0,50207107,2018,
KE,0,2018,12,0,50207107,2018,
KE,0,2019,1,0,51202827,2019,
KE,0,2019,2,0,51202827,2019,
KE,0,2019,3,0,51202827,2019,
KE,0,2019,4,0,51202827,2019,
KE,0,2019,5,1,51202827,2019,
KE,0,2019,6,0,51202827,2019,
KE,0,2019,7,0,51202827,2019,
KE,0,2019,8,0,51202827,2019,
KE,0,2019,9,0,51202827,2019,
KE,0,2019,10,0,51202827,2019,
KE,0,2019,11,0,51202827,2019,
KE,0,2019,12,0,51202827,2019,
KE,0,2020,1,0,52217334,2020,
KE,0,2020,2,0,52217334,2020,
KE,0,2020,3,0,52217334,2020,
KE,0,2020,4,0,52217334,2020,
KE,0,2020,5,0,52217334,2020,
KE,0,2020,6,0,52217334,2020,
KE,0,2020,7,0,52217334,2020,
KE,0,2020,8,0,52217334,2020,
KE,0,2020,9,0,52217334,2020,
KE,0,2020,10,1,52217334,2020,
KE,0,2020,11,1,52217334,2020,
KE,0,2020,12,0,52217334,2020,
KE,0,2021,1,2,53219166,2021,
KE,0,2021,2,1,53219166,2021,
KE,0,2021,3,1,53219166,2021,
KE,0,2021,4,2,53219166,2021,
KE,0,2021,5,11,53219166,2021,
KE,0,2021,6,0,53219166,2021,
KE,0,2021,7,0,53219166,2021,
KE,0,2021,8,0,53219166,2021,
KE,0,2021,9,0,53219166,2021,
KE,0,2021,10,0,53219166,2021,
KE,0,2021,11,0,53219166,2021,
KE,0,2021,12,0,53219166,2021,
KE,0,2022,1,0,54252461,2022,
KE,0,2022,2,870,54252461,2022,
KE,0,2022,3,122,54252461,2022,
KE,0,2022,4,4,54252461,2022,
